"","Feature","P","FDR","FC","NPC association"
"K03325","K03325",0.512077209227239,0.99979701592855,1.00656032185047,"not associated"
"K07783","K07783",0.512528636897185,0.99979701592855,1.00438817766236,"not associated"
"K02119","K02119",0.512610796966003,0.99979701592855,1.01116771126119,"not associated"
"K18349","K18349",0.512670170241801,0.99979701592855,1.00522629325724,"not associated"
"K07126","K07126",0.512966492762963,0.99979701592855,0.993493973134402,"not associated"
"K18014","K18014",0.514202214764243,0.99979701592855,1.00499849743415,"not associated"
"K01007","K01007",0.514377437833864,0.99979701592855,1.00278792307324,"not associated"
"K08722","K08722",0.5143990692027,0.99979701592855,0.994959753971736,"not associated"
"K18920","K18920",0.514925804718039,0.99979701592855,0.987309183882038,"not associated"
"K22604","K22604",0.51549616151581,0.99979701592855,1.00424448664937,"not associated"
"K14652","K14652",0.516648049880725,0.99979701592855,1.01250987479997,"not associated"
"K02038","K02038",0.516676151649552,0.99979701592855,0.986799281626571,"not associated"
"K02034","K02034",0.516826352679793,0.99979701592855,0.989775097319199,"not associated"
"K00762","K00762",0.517169438142622,0.99979701592855,1.00999356773772,"not associated"
"K02492","K02492",0.517276644737854,0.99979701592855,0.995197040908202,"not associated"
"K16958","K16958",0.517783483248356,0.99979701592855,1.00420988147378,"not associated"
"K03658","K03658",0.517900715437857,0.99979701592855,1.00311514222047,"not associated"
"K02037","K02037",0.518267451414159,0.99979701592855,0.986988042972302,"not associated"
"K02068","K02068",0.518535102973298,0.99979701592855,0.995733674486346,"not associated"
"K09894","K09894",0.518617024512053,0.99979701592855,1.00182077443315,"not associated"
"K08094","K08094",0.519301024243974,0.99979701592855,1.00426243474116,"not associated"
"K20483","K20483",0.519333560842875,0.99979701592855,1.00434260849875,"not associated"
"K02588","K02588",0.519349563515574,0.99979701592855,1.00571669319295,"not associated"
"K00338","K00338",0.519466416287051,0.99979701592855,1.00467252852502,"not associated"
"K10439","K10439",0.519958380465141,0.99979701592855,0.99103269913784,"not associated"
"K02950","K02950",0.520099693232945,0.99979701592855,0.985563668993353,"not associated"
"K07098","K07098",0.520568803276577,0.99979701592855,1.01006158112015,"not associated"
"K06131","K06131",0.520646010936406,0.99979701592855,0.991519082261599,"not associated"
"K07498","K07498",0.520840064153998,0.99979701592855,1.00760140734288,"not associated"
"K02236","K02236",0.520841811612638,0.99979701592855,1.00422107113555,"not associated"
"K07260","K07260",0.520870683251457,0.99979701592855,1.0102625051279,"not associated"
"K03484","K03484",0.521008648579271,0.99979701592855,0.982258610498565,"not associated"
"K01210","K01210",0.521410037462066,0.99979701592855,0.994300864197538,"not associated"
"K03478","K03478",0.521609790836058,0.99979701592855,1.00177639551327,"not associated"
"K08600","K08600",0.521789047580848,0.99979701592855,1.00845021905496,"not associated"
"K03439","K03439",0.521896244295057,0.99979701592855,0.98752632993086,"not associated"
"K02107","K02107",0.522225778945926,0.99979701592855,1.00991705971896,"not associated"
"K07356","K07356",0.522263017305944,0.99979701592855,1.00183109177003,"not associated"
"K05966","K05966",0.522815172134247,0.99979701592855,1.00314454746163,"not associated"
"K01512","K01512",0.523712796339625,0.99979701592855,0.992483698470626,"not associated"
"K06895","K06895",0.523814132943314,0.99979701592855,1.00529587077219,"not associated"
"K02112","K02112",0.523844188085993,0.99979701592855,0.990768068709326,"not associated"
"K00757","K00757",0.524607992024023,0.99979701592855,1.00768441396205,"not associated"
"K01771","K01771",0.524634559811863,0.99979701592855,1.00420552604003,"not associated"
"K00226","K00226",0.524736316843212,0.99979701592855,0.991446970002881,"not associated"
"K11206","K11206",0.524900808903852,0.99979701592855,1.00255234913094,"not associated"
"K12339","K12339",0.525119694796358,0.99979701592855,1.00296681836705,"not associated"
"K22757","K22757",0.525425038723308,0.99979701592855,1.00457265518618,"not associated"
"K09955","K09955",0.526055150242691,0.99979701592855,1.01260583594281,"not associated"
"K01261","K01261",0.526499378975465,0.99979701592855,1.00420853453237,"not associated"
"K10542","K10542",0.526659173640742,0.99979701592855,0.997553581006143,"not associated"
"K00620","K00620",0.527439444989775,0.99979701592855,0.989458956990503,"not associated"
"K04773","K04773",0.527937803721534,0.99979701592855,0.996369867281464,"not associated"
"K23182","K23182",0.529094901764033,0.99979701592855,0.996358631207726,"not associated"
"K09013","K09013",0.529358611622447,0.99979701592855,0.988989098675071,"not associated"
"K01661","K01661",0.529583690494277,0.99979701592855,1.00987609799215,"not associated"
"K16698","K16698",0.529813878499833,0.99979701592855,1.0059060318738,"not associated"
"K05306","K05306",0.530324347890487,0.99979701592855,1.00484283388352,"not associated"
"K00275","K00275",0.531185499817925,0.99979701592855,1.00484011662121,"not associated"
"K07315","K07315",0.531254985262048,0.99979701592855,1.00420189752162,"not associated"
"K16053","K16053",0.531961049585788,0.99979701592855,1.00479873766954,"not associated"
"K02291","K02291",0.53211905626247,0.99979701592855,1.00411872326232,"not associated"
"K01372","K01372",0.532758116802414,0.99979701592855,1.00906472651304,"not associated"
"K01599","K01599",0.533110564223293,0.99979701592855,0.994163862432607,"not associated"
"K06374","K06374",0.533709872261985,0.99979701592855,1.00537915212323,"not associated"
"K02474","K02474",0.534084303684871,0.99979701592855,1.00526255579274,"not associated"
"K03613","K03613",0.534303665508564,0.99979701592855,1.0087350332621,"not associated"
"K21012","K21012",0.534569104194311,0.99979701592855,0.994912230605363,"not associated"
"K21967","K21967",0.534728753407509,0.99979701592855,1.00148382192111,"not associated"
"K00351","K00351",0.53523463033624,0.99979701592855,1.00576180841757,"not associated"
"K11921","K11921",0.535473708926675,0.99979701592855,1.00224980069513,"not associated"
"K06518","K06518",0.536534627505946,0.99979701592855,0.993099057550949,"not associated"
"K05817","K05817",0.536873581684378,0.99979701592855,1.00206955650445,"not associated"
"K23236","K23236",0.537384596780669,0.99979701592855,0.995900564827341,"not associated"
"K00346","K00346",0.537624671523352,0.99979701592855,1.00815042541314,"not associated"
"K01308","K01308",0.539140616941852,0.99979701592855,1.00507468827874,"not associated"
"K10985","K10985",0.539261515500174,0.99979701592855,1.00191234029705,"not associated"
"K08744","K08744",0.539693085182764,0.99979701592855,1.00400990529126,"not associated"
"K03931","K03931",0.539867221368419,0.99979701592855,1.00314234570323,"not associated"
"K07443","K07443",0.54004711753991,0.99979701592855,1.00431193502079,"not associated"
"K01621","K01621",0.540061659930579,0.99979701592855,1.00400346716545,"not associated"
"K18816","K18816",0.540631296047899,0.99979701592855,1.00778307840667,"not associated"
"K04785","K04785",0.541191460987542,0.99979701592855,1.00295689812909,"not associated"
"K03565","K03565",0.541224987518749,0.99979701592855,0.987430874556132,"not associated"
"K02238","K02238",0.541323958405047,0.99979701592855,0.991598647909277,"not associated"
"K05919","K05919",0.5416922618632,0.99979701592855,1.00499602873708,"not associated"
"K01420","K01420",0.541928508172218,0.99979701592855,1.0080496152961,"not associated"
"K02551","K02551",0.542022235128969,0.99979701592855,1.00660221780454,"not associated"
"K01995","K01995",0.542551658722859,0.99979701592855,1.0065852094042,"not associated"
"K09824","K09824",0.542803918366594,0.99979701592855,1.00281391177978,"not associated"
"K02839","K02839",0.543699497810185,0.99979701592855,1.00226671544103,"not associated"
"K06941","K06941",0.544060587817199,0.99979701592855,1.00864833461331,"not associated"
"K01958","K01958",0.544286284482833,0.99979701592855,1.00431164516252,"not associated"
"K04759","K04759",0.544388296344072,0.99979701592855,1.00720737909022,"not associated"
"K00928","K00928",0.544851523369384,0.99979701592855,0.978558434558461,"not associated"
"K10551","K10551",0.545331792030926,0.99979701592855,0.997478915716545,"not associated"
"K17203","K17203",0.545615936309802,0.99979701592855,0.997413647298217,"not associated"
"K00030","K00030",0.546613722950342,0.99979701592855,1.00396732867165,"not associated"
"K02035","K02035",0.546730835955173,0.99979701592855,0.988455768101286,"not associated"
"K19303","K19303",0.546886090448856,0.99979701592855,1.00169551919423,"not associated"
"K01892","K01892",0.546895985820931,0.99979701592855,1.00985284961151,"not associated"
"K07175","K07175",0.547606043212908,0.99979701592855,1.00696517236667,"not associated"
"K07707","K07707",0.547876663072987,0.99979701592855,1.00405841254586,"not associated"
"K12945","K12945",0.549107463809811,0.99979701592855,1.00258219944475,"not associated"
"K05714","K05714",0.549314340425952,0.99979701592855,1.00288274787683,"not associated"
"K18704","K18704",0.549872387150946,0.99979701592855,1.00675644368614,"not associated"
"K01258","K01258",0.550257655715803,0.99979701592855,0.992571145208137,"not associated"
"K05708","K05708",0.550428480644744,0.99979701592855,1.00213425134031,"not associated"
"K19091","K19091",0.55045434107907,0.99979701592855,1.00423925264008,"not associated"
"K06019","K06019",0.55101755418686,0.99979701592855,1.00395113065175,"not associated"
"K02523","K02523",0.552077706183374,0.99979701592855,1.00404916242578,"not associated"
"K00342","K00342",0.552919313267981,0.99979701592855,1.00310068587773,"not associated"
"K08998","K08998",0.553531128001256,0.99979701592855,1.01023840164297,"not associated"
"K07354","K07354",0.553778948930611,0.99979701592855,1.00184656282658,"not associated"
"K02813","K02813",0.55415802541179,0.99979701592855,1.00461315804229,"not associated"
"K03179","K03179",0.554620140763682,0.99979701592855,0.995749027012376,"not associated"
"K07085","K07085",0.554802164981304,0.99979701592855,1.01310157372003,"not associated"
"K08217","K08217",0.554884309914141,0.99979701592855,0.982968188708082,"not associated"
"K08281","K08281",0.555731592674106,0.99979701592855,0.993654453143876,"not associated"
"K03737","K03737",0.555776244557316,0.99979701592855,0.99697780234897,"not associated"
"K10710","K10710",0.556070801294252,0.99979701592855,1.00345767396953,"not associated"
"K00111","K00111",0.556130744013613,0.99979701592855,1.00713332523056,"not associated"
"K02025","K02025",0.556351004739939,0.99979701592855,0.982208061144063,"not associated"
"K22444","K22444",0.556504766257912,0.99979701592855,1.00187597035884,"not associated"
"K03827","K03827",0.556540110241105,0.99979701592855,1.00479460071423,"not associated"
"K21972","K21972",0.556878167157061,0.99979701592855,1.00147900755217,"not associated"
"K15342","K15342",0.557111255346161,0.99979701592855,1.00679810178739,"not associated"
"K06213","K06213",0.558515565405578,0.99979701592855,1.01014290670797,"not associated"
"K04654","K04654",0.559004285111813,0.99979701592855,1.0034909048843,"not associated"
"K06920","K06920",0.559073080194345,0.99979701592855,1.00765494220694,"not associated"
"K03624","K03624",0.559211292475798,0.99979701592855,0.987417648625182,"not associated"
"K09973","K09973",0.55945576445894,0.99979701592855,1.00327336744136,"not associated"
"K00383","K00383",0.559554602008472,0.99979701592855,0.99639677911757,"not associated"
"K21065","K21065",0.559918065140298,0.99979701592855,1.00544564914219,"not associated"
"K09815","K09815",0.56008771358556,0.99979701592855,1.00484189549171,"not associated"
"K07574","K07574",0.561170945141582,0.99979701592855,0.986847986712638,"not associated"
"K01750","K01750",0.561463310614404,0.99979701592855,1.00412898854016,"not associated"
"K00287","K00287",0.562545289854458,0.99979701592855,0.990124285275302,"not associated"
"K00067","K00067",0.564017699589627,0.99979701592855,0.993833960630753,"not associated"
"K07474","K07474",0.564478999406246,0.99979701592855,1.00422363826153,"not associated"
"K19335","K19335",0.564637930815556,0.99979701592855,1.00238503675119,"not associated"
"K01488","K01488",0.564909346057526,0.99979701592855,0.99703027191238,"not associated"
"K07165","K07165",0.565607463030281,0.99979701592855,0.996885399588702,"not associated"
"K03694","K03694",0.565777055804445,0.99979701592855,1.00249829108461,"not associated"
"K21602","K21602",0.56601933560285,0.99979701592855,1.00149856846044,"not associated"
"K03885","K03885",0.566903442256462,0.99979701592855,1.00366127218973,"not associated"
"K21974","K21974",0.567112731442271,0.99979701592855,0.996827526413035,"not associated"
"K15830","K15830",0.567834965048805,0.99979701592855,1.00365835608629,"not associated"
"K03781","K03781",0.568375080225091,0.99979701592855,1.00351912785982,"not associated"
"K02786","K02786",0.568450528470329,0.99979701592855,1.00610317712175,"not associated"
"K01847","K01847",0.56848146294157,0.99979701592855,1.01098256076232,"not associated"
"K02777","K02777",0.56885554535577,0.99979701592855,1.00598389690618,"not associated"
"K01812","K01812",0.569159864677318,0.99979701592855,1.00797063838666,"not associated"
"K01243","K01243",0.569354950920567,0.99979701592855,1.00911688806842,"not associated"
"K22443","K22443",0.569722416922065,0.99979701592855,1.00172545962863,"not associated"
"K06905","K06905",0.570891307103756,0.99979701592855,0.997358401809015,"not associated"
"K16906","K16906",0.571379300880352,0.99979701592855,1.00374917461111,"not associated"
"K02057","K02057",0.571628903694606,0.99979701592855,1.01155633784235,"not associated"
"K14392","K14392",0.571694691034816,0.99979701592855,1.00338352883036,"not associated"
"K22212","K22212",0.572274605962919,0.99979701592855,1.00375483568264,"not associated"
"K11184","K11184",0.572314830336213,0.99979701592855,1.00557053943843,"not associated"
"K06168","K06168",0.572996048003299,0.99979701592855,0.991503070618769,"not associated"
"K06200","K06200",0.573055175421429,0.99979701592855,1.0081352832575,"not associated"
"K01247","K01247",0.573066566184229,0.99979701592855,0.995106134099478,"not associated"
"K19507","K19507",0.573395982797037,0.99979701592855,1.00872619658349,"not associated"
"K03273","K03273",0.574743052955458,0.99979701592855,1.00261831520246,"not associated"
"K01151","K01151",0.574768826433844,0.99979701592855,1.00676703107087,"not associated"
"K03799","K03799",0.574794722986946,0.99979701592855,0.990021300061989,"not associated"
"K10206","K10206",0.575364530929416,0.99979701592855,0.989334015030864,"not associated"
"K20866","K20866",0.575374074453332,0.99979701592855,1.00394662306126,"not associated"
"K06859","K06859",0.575445075214754,0.99979701592855,1.00431414180641,"not associated"
"K00561","K00561",0.575530309451594,0.99979701592855,0.97702585429218,"not associated"
"K03458","K03458",0.575846669402535,0.99979701592855,0.993808823296518,"not associated"
"K02793","K02793",0.576602008138413,0.99979701592855,0.994454634747367,"not associated"
"K02500","K02500",0.576771395123525,0.99979701592855,0.991835507474347,"not associated"
"K07286","K07286",0.577359886807135,0.99979701592855,1.00251826321643,"not associated"
"K09458","K09458",0.578310427121864,0.99979701592855,1.00534499247425,"not associated"
"K20492","K20492",0.578961584781444,0.99979701592855,0.984505809112802,"not associated"
"K02946","K02946",0.579133540712537,0.99979701592855,0.988138661212589,"not associated"
"K21393","K21393",0.579279805461352,0.99979701592855,1.00274420094295,"not associated"
"K03112","K03112",0.579831192645439,0.99979701592855,1.00163771135705,"not associated"
"K02406","K02406",0.579880579818244,0.99979701592855,1.00488486575894,"not associated"
"K00123","K00123",0.580493870314735,0.99979701592855,1.00321801123344,"not associated"
"K19235","K19235",0.580558809362521,0.99979701592855,1.00146477858221,"not associated"
"K02452","K02452",0.580717163412998,0.99979701592855,0.994509176097235,"not associated"
"K02426","K02426",0.581502001648864,0.99979701592855,0.992463355521396,"not associated"
"K00571","K00571",0.58153877298387,0.99979701592855,0.993433730552633,"not associated"
"K02556","K02556",0.582188343742264,0.99979701592855,1.0028179807576,"not associated"
"K03637","K03637",0.582861796394728,0.99979701592855,1.00840860185381,"not associated"
"K02045","K02045",0.582914422336451,0.99979701592855,1.00301028285414,"not associated"
"K01895","K01895",0.583019951280482,0.99979701592855,1.00465810208989,"not associated"
"K01577","K01577",0.583213033492805,0.99979701592855,1.00197215352897,"not associated"
"K01808","K01808",0.583488626475712,0.99979701592855,1.00811622018278,"not associated"
"K06897","K06897",0.583631956266885,0.99979701592855,1.00450978992828,"not associated"
"K00005","K00005",0.584041916397044,0.99979701592855,1.00555393026645,"not associated"
"K01638","K01638",0.584227910145811,0.99979701592855,1.00395281673701,"not associated"
"K00820","K00820",0.585124724795542,0.99979701592855,0.989880703912191,"not associated"
"K03667","K03667",0.585201631289192,0.99979701592855,1.00354091637292,"not associated"
"K01643","K01643",0.585965279536973,0.99979701592855,1.00310814995388,"not associated"
"K07313","K07313",0.585967643425954,0.99979701592855,1.00290179337512,"not associated"
"K01628","K01628",0.586247064698623,0.99979701592855,1.00297949053929,"not associated"
"K07223","K07223",0.586324165628479,0.99979701592855,1.00280761926827,"not associated"
"K07029","K07029",0.586354864392121,0.99979701592855,1.00427894059355,"not associated"
"K07402","K07402",0.586513525713141,0.99979701592855,0.991403506885517,"not associated"
"K18785","K18785",0.586525071259563,0.99979701592855,1.00426873224259,"not associated"
"K02911","K02911",0.586698105299255,0.99979701592855,1.01414503861495,"not associated"
"K11050","K11050",0.587123577600852,0.99979701592855,1.00366028023816,"not associated"
"K02030","K02030",0.587158310410852,0.99979701592855,0.983537751501541,"not associated"
"K23181","K23181",0.587176887901819,0.99979701592855,0.997199711796213,"not associated"
"K11312","K11312",0.587320004680649,0.99979701592855,1.00396781170447,"not associated"
"K02795","K02795",0.587530576016953,0.99979701592855,1.00532178182919,"not associated"
"K05303","K05303",0.58758425745609,0.99979701592855,1.00506178435974,"not associated"
"K03522","K03522",0.588391702184104,0.99979701592855,0.995335250423598,"not associated"
"K02224","K02224",0.588442636066303,0.99979701592855,0.992028807335539,"not associated"
"K15553","K15553",0.588518498703028,0.99979701592855,1.00205525933587,"not associated"
"K14761","K14761",0.588553178102563,0.99979701592855,1.00462788558126,"not associated"
"K03654","K03654",0.588592936552304,0.99979701592855,0.991461782313346,"not associated"
"K10541","K10541",0.589087031376604,0.99979701592855,1.0025425755826,"not associated"
"K03090","K03090",0.58910329234927,0.99979701592855,1.00443412461325,"not associated"
"K02769","K02769",0.589541891802715,0.99979701592855,0.99291987030858,"not associated"
"K07352","K07352",0.589776761216858,0.99979701592855,1.00191702638661,"not associated"
"K07075","K07075",0.590003420190911,0.99979701592855,1.00676256875676,"not associated"
"K03585","K03585",0.590006710501462,0.99979701592855,1.01063696961254,"not associated"
"K02002","K02002",0.590954372192227,0.99979701592855,1.00302948086631,"not associated"
"K20459","K20459",0.591071143650111,0.99979701592855,1.00393360191004,"not associated"
"K02919","K02919",0.591492415404131,0.99979701592855,0.989729563084269,"not associated"
"K03312","K03312",0.591566711000089,0.99979701592855,1.003932126123,"not associated"
"K01699","K01699",0.592216197102352,0.99979701592855,1.00384243147589,"not associated"
"K21498","K21498",0.592485137213112,0.99979701592855,1.00641349695805,"not associated"
"K03040","K03040",0.592724745536711,0.99979701592855,0.989204559922538,"not associated"
"K15722","K15722",0.593094574816023,0.99979701592855,1.00226177221168,"not associated"
"K07451","K07451",0.593434133363192,0.99979701592855,0.986164774334671,"not associated"
"K07301","K07301",0.593999341105521,0.99979701592855,0.99484469347789,"not associated"
"K03417","K03417",0.594239813219585,0.99979701592855,1.00129354748783,"not associated"
"K18221","K18221",0.594350714724737,0.99979701592855,1.00664707544649,"not associated"
"K06950","K06950",0.594398657182857,0.99979701592855,0.985514271900082,"not associated"
"K01710","K01710",0.594555737867016,0.99979701592855,1.011812659578,"not associated"
"K11920","K11920",0.594691895386552,0.99979701592855,1.00201675778412,"not associated"
"K07979","K07979",0.594808320394352,0.99979701592855,1.00538964509674,"not associated"
"K19124","K19124",0.594879029000078,0.99979701592855,1.00454606828996,"not associated"
"K00950","K00950",0.595031077755278,0.99979701592855,0.995960455513896,"not associated"
"K04751","K04751",0.595494187978355,0.99979701592855,0.985075736682475,"not associated"
"K13479","K13479",0.595675466648486,0.99979701592855,1.00233748355221,"not associated"
"K23184","K23184",0.595688519528133,0.99979701592855,0.997317073907606,"not associated"
"K16091","K16091",0.595988690056076,0.99979701592855,0.997367872038232,"not associated"
"K03701","K03701",0.596473865034686,0.99979701592855,1.00608306774081,"not associated"
"K07314","K07314",0.596486145518517,0.99979701592855,1.00126299665858,"not associated"
"K20484","K20484",0.597247397857224,0.99979701592855,1.00380417728774,"not associated"
"K04068","K04068",0.597362350407505,0.99979701592855,0.990182248972623,"not associated"
"K22304","K22304",0.598166107364922,0.99979701592855,0.995551097863348,"not associated"
"K09800","K09800",0.598194541240107,0.99979701592855,1.00310280025835,"not associated"
"K22927","K22927",0.599514946856003,0.99979701592855,0.99364932571845,"not associated"
"K12997","K12997",0.599533956672432,0.99979701592855,1.0035219428625,"not associated"
"K14441","K14441",0.599926275577271,0.99979701592855,1.00537612020912,"not associated"
"K01610","K01610",0.600073110401187,0.99979701592855,0.991591433396908,"not associated"
"K03154","K03154",0.600733673135829,0.99979701592855,1.01137384873175,"not associated"
"K06949","K06949",0.600817225147402,0.99979701592855,0.991300264414057,"not associated"
"K00936","K00936",0.600985067676825,0.99979701592855,1.00552403479435,"not associated"
"K01805","K01805",0.601008418520755,0.99979701592855,1.00911203973236,"not associated"
"K17836","K17836",0.601322296862429,0.99979701592855,1.00760650297959,"not associated"
"K03072","K03072",0.601764183764286,0.99979701592855,1.00264885333491,"not associated"
"K23183","K23183",0.601872545859943,0.99979701592855,0.99710587831337,"not associated"
"K07006","K07006",0.602314115127897,0.99979701592855,1.0062998415643,"not associated"
"K12973","K12973",0.602416323993975,0.99979701592855,1.0021709170242,"not associated"
"K02066","K02066",0.602812891234544,0.99979701592855,1.00755626708498,"not associated"
"K03321","K03321",0.603034951397947,0.99979701592855,1.00391057954566,"not associated"
"K02042","K02042",0.604211109457235,0.99979701592855,1.00277791095326,"not associated"
"K01591","K01591",0.604575674719624,0.99979701592855,0.987948988812632,"not associated"
"K09125","K09125",0.604625853887395,0.99979701592855,1.00700434753511,"not associated"
"K03111","K03111",0.604718154232198,0.99979701592855,0.988483514144655,"not associated"
"K06915","K06915",0.604937002929694,0.99979701592855,1.00333714617381,"not associated"
"K01725","K01725",0.605154312332078,0.99979701592855,1.00239169709011,"not associated"
"K13789","K13789",0.605200304400068,0.99979701592855,1.00649183984831,"not associated"
"K13954","K13954",0.605324129956409,0.99979701592855,1.00307934134701,"not associated"
"K06189","K06189",0.605388378391972,0.99979701592855,1.00241094799135,"not associated"
"K18334","K18334",0.605877643073505,0.99979701592855,1.00461140369416,"not associated"
"K02071","K02071",0.606400638581866,0.99979701592855,0.99349191940033,"not associated"
"K15986","K15986",0.606486506660698,0.99979701592855,0.99415682356965,"not associated"
"K02022","K02022",0.606520412556912,0.99979701592855,0.995271523396783,"not associated"
"K04015","K04015",0.606757635880699,0.99979701592855,1.00322239658068,"not associated"
"K11071","K11071",0.607049551695857,0.99979701592855,0.995544019650557,"not associated"
"K06878","K06878",0.607299582642316,0.99979701592855,0.995845311995271,"not associated"
"K01255","K01255",0.607434321740211,0.99979701592855,1.00327363637037,"not associated"
"K00975","K00975",0.607785148248907,0.99979701592855,0.988827517958514,"not associated"
"K00919","K00919",0.60796409453428,0.99979701592855,0.98875497895824,"not associated"
"K08984","K08984",0.608427521164681,0.99979701592855,1.00191771908183,"not associated"
"K13788","K13788",0.609168378037696,0.99979701592855,1.00243241028526,"not associated"
"K13640","K13640",0.609512367799826,0.99979701592855,1.00962744735037,"not associated"
"K07339","K07339",0.610234543684453,0.99979701592855,1.0040209137038,"not associated"
"K02357","K02357",0.610409590976668,0.99979701592855,0.993342843547804,"not associated"
"K02570","K02570",0.611632735681354,0.99979701592855,0.996703320412233,"not associated"
"K09790","K09790",0.611657899848036,0.99979701592855,1.00440380352939,"not associated"
"K02860","K02860",0.611683848463931,0.99979701592855,1.00995031270053,"not associated"
"K07387","K07387",0.612058397184381,0.99979701592855,0.995592898867982,"not associated"
"K02600","K02600",0.612158155186466,0.99979701592855,1.00741746518727,"not associated"
"K22606","K22606",0.612296076522389,0.99979701592855,1.00338918977608,"not associated"
"K03503","K03503",0.612679226259683,0.99979701592855,1.00345692732308,"not associated"
"K14063","K14063",0.612908734925186,0.99979701592855,1.00157650478336,"not associated"
"K00008","K00008",0.613372083534327,0.99979701592855,1.0040122347016,"not associated"
"K00156","K00156",0.613377836689527,0.99979701592855,0.996195979244685,"not associated"
"K01338","K01338",0.613473469317195,0.99979701592855,1.0037836434814,"not associated"
"K02972","K02972",0.614424834935184,0.99979701592855,1.00311317642628,"not associated"
"K06409","K06409",0.614496647844138,0.99979701592855,1.00423203528869,"not associated"
"K01485","K01485",0.614518760871815,0.99979701592855,1.00268848677284,"not associated"
"K03803","K03803",0.615273347194153,0.99979701592855,1.00524298052977,"not associated"
"K03187","K03187",0.615590889201241,0.99979701592855,1.00414415826792,"not associated"
"K00074","K00074",0.615747125333498,0.99979701592855,1.01025211951299,"not associated"
"K05946","K05946",0.615764273617293,0.99979701592855,1.00558074409294,"not associated"
"K10914","K10914",0.61580351717179,0.99979701592855,0.99328741186643,"not associated"
"K00626","K00626",0.616232528378213,0.99979701592855,0.994660936545244,"not associated"
"K08352","K08352",0.617508018711056,0.99979701592855,1.00333379648302,"not associated"
"K16785","K16785",0.617806124885209,0.99979701592855,0.986277843205185,"not associated"
"K21556","K21556",0.617835469844798,0.99979701592855,1.00371640737947,"not associated"
"K00183","K00183",0.618130895073022,0.99979701592855,1.00332264059828,"not associated"
"K01657","K01657",0.618431760401193,0.99979701592855,0.993548344141456,"not associated"
"K03426","K03426",0.619239327598955,0.99979701592855,1.00974638076461,"not associated"
"K00133","K00133",0.619582614590919,0.99979701592855,0.989427343395578,"not associated"
"K02390","K02390",0.620594748577555,0.99979701592855,1.00168135803685,"not associated"
"K07053","K07053",0.621591137163026,0.99979701592855,0.990806984484655,"not associated"
"K06211","K06211",0.621615231905817,0.99979701592855,1.00214523254304,"not associated"
"K14982","K14982",0.622034919005324,0.99979701592855,1.00335512385964,"not associated"
"K02609","K02609",0.622291220678684,0.99979701592855,1.00176559836887,"not associated"
"K01082","K01082",0.622615540257947,0.99979701592855,1.00347822346971,"not associated"
"K23242","K23242",0.622803265640482,0.99979701592855,1.00202150400013,"not associated"
"K03424","K03424",0.623048257222949,0.99979701592855,1.01104607323093,"not associated"
"K01215","K01215",0.623067263892087,0.99979701592855,1.0035710448783,"not associated"
"K05780","K05780",0.623711574578223,0.99979701592855,1.00300089222347,"not associated"
"K00969","K00969",0.623898930888388,0.99979701592855,1.00756403528657,"not associated"
"K06218","K06218",0.624057145334639,0.99979701592855,0.995969883879604,"not associated"
"K09471","K09471",0.624313619445285,0.99979701592855,1.00178615266879,"not associated"
"K21512","K21512",0.624687512000291,0.99979701592855,0.995295248821873,"not associated"
"K05593","K05593",0.624802431878146,0.99979701592855,1.00344188684615,"not associated"
"K01531","K01531",0.625527060093055,0.99979701592855,0.996855050789843,"not associated"
"K08173","K08173",0.62601448923414,0.99979701592855,1.00130409646801,"not associated"
"K02680","K02680",0.626113631943542,0.99979701592855,1.00224084204755,"not associated"
"K08679","K08679",0.626337040122623,0.99979701592855,1.00371213352741,"not associated"
"K12554","K12554",0.626457085373689,0.99979701592855,0.992123171146691,"not associated"
"K14057","K14057",0.627166796130107,0.99979701592855,1.00169747091672,"not associated"
"K14591","K14591",0.627188839360888,0.99979701592855,1.00212021608828,"not associated"
"K12960","K12960",0.628944928110305,0.99979701592855,1.00492032770592,"not associated"
"K04072","K04072",0.629077772317668,0.99979701592855,0.998044900098092,"not associated"
"K02752","K02752",0.629382937334757,0.99979701592855,1.00200396956455,"not associated"
"K02753","K02753",0.629382937334757,0.99979701592855,1.00200396956455,"not associated"
"K07397","K07397",0.630012106272128,0.99979701592855,1.00327114800147,"not associated"
"K00997","K00997",0.630328893685484,0.99979701592855,0.991396263508548,"not associated"
"K20074","K20074",0.630598635353623,0.99979701592855,0.989713831690228,"not associated"
"K12961","K12961",0.630694995542347,0.99979701592855,1.00253859009431,"not associated"
"K02056","K02056",0.630880977989238,0.99979701592855,0.990237005197407,"not associated"
"K03471","K03471",0.631396703734653,0.99979701592855,0.995180179560107,"not associated"
"K10007","K10007",0.631638472884737,0.99979701592855,1.00546381542788,"not associated"
"K02431","K02431",0.631763135317139,0.99979701592855,1.0028590767194,"not associated"
"K03587","K03587",0.631774542088208,0.99979701592855,0.995153381539685,"not associated"
"K00343","K00343",0.631920320713621,0.99979701592855,1.00719838098251,"not associated"
"K13940","K13940",0.632631146287192,0.99979701592855,1.0042883682163,"not associated"
"K13638","K13638",0.634251469951838,0.99979701592855,1.00173271899551,"not associated"
"K02783","K02783",0.634860137105447,0.99979701592855,0.994627381001205,"not associated"
"K08304","K08304",0.635046695105019,0.99979701592855,1.00235425963207,"not associated"
"K06871","K06871",0.63548812410061,0.99979701592855,0.992567309375313,"not associated"
